time (s), potA, potB
403,508,490
404,508,488
405,508,485
406,508,483
407,508,481
408,508,479
409,507,478
410,507,478
411,507,479
412,507,479
413,507,481
414,507,484
415,507,485
416,507,487
417,507,488
418,508,489
419,508,489
420,508,488
421,508,488
422,508,487
423,508,485
424,508,484
425,508,483
426,508,481
427,507,481
428,507,481
429,507,481
430,507,482
431,507,483
432,507,484
433,507,485
434,507,485
435,507,486
436,507,486
437,508,486
438,508,486
439,508,485
440,508,485
441,507,484
442,507,484
443,507,484
444,507,484
445,507,484
446,507,484
447,507,484
448,507,484
449,508,485
450,507,484
451,507,484
452,507,484
453,507,485
454,507,484
455,507,484
456,508,484
457,507,484
458,507,484
459,507,484
460,507,484
461,507,484
462,507,484
463,507,484
464,507,484
465,507,484
466,507,484
467,507,484
468,507,484
469,507,484
470,507,484
471,507,484
472,507,484
473,507,484
474,507,484
475,507,485
476,507,484
477,507,484
478,507,484
479,507,484
480,507,484
481,507,485
482,507,484
483,507,484
484,507,484
485,507,484
486,507,484
487,507,484
488,507,484
489,507,484
490,508,484
491,507,484
492,507,484
493,507,484
494,507,484
495,507,484
496,507,484
497,507,484
498,507,484
499,507,484
500,507,484