time (s), potA, potB
273,538,460
274,535,468
275,527,480
276,517,492
277,505,502
278,496,506
279,491,506
280,490,502
281,492,491
282,500,478
283,507,463
284,516,452
285,520,444
286,521,444
287,519,449
288,515,460
289,508,474
290,501,489
291,496,501
292,495,507
293,496,508
294,502,505
295,511,496
296,519,484
297,527,472
298,531,462
299,531,456
300,525,454
301,517,458
302,506,464
303,495,474
304,487,482
305,482,489
306,482,493
307,488,491
308,496,487
309,508,481
310,519,475
311,530,469
312,535,466
313,537,466
314,532,471
315,524,479
316,515,485
317,503,493
318,494,495
319,489,495
320,487,492
321,490,484
322,496,475
323,503,465
324,512,457
325,518,453
326,522,453
327,523,459
328,520,467
329,517,480
330,511,490
331,505,499
332,501,505
333,501,505
334,501,502
335,506,494
336,511,483
337,516,472
338,518,462
339,519,455
340,518,453
341,515,455
342,508,461
343,501,470
344,496,480
345,492,488
346,491,494
347,496,495
348,501,494
349,509,491
350,517,484
351,525,478
352,530,472
353,531,469
354,528,467
355,522,470
356,514,473
357,504,479
358,496,482
359,490,485
360,487,485
361,490,483
362,492,480
363,501,476
364,508,470
365,517,466
366,522,465
367,527,466
368,527,471
369,523,478
370,518,484
371,512,491
372,506,495
373,501,496
374,497,495
375,497,490
376,500,483
377,502,475
378,507,465
379,512,460
380,514,457
381,515,457
382,514,462
383,512,468
384,508,478
385,505,485
386,503,493
387,502,497
388,503,498
389,506,495
390,511,491
391,515,484
392,518,477
393,519,470
394,519,465
395,517,463
396,514,463
397,507,466
398,501,471
399,496,477
400,494,482
401,494,485
402,496,487
403,501,486
404,507,484
405,514,481
406,518,478
407,523,476
408,525,475
409,524,475
410,521,477
411,516,479
412,509,482
413,502,483
414,497,484
415,495,484
416,495,482
417,496,479
418,501,475
419,505,471
420,511,467
421,515,466
422,518,467
423,518,471
424,518,476
425,517,481
426,514,487
427,509,491
428,506,494
429,504,494
430,504,490
431,504,486
432,506,480
433,507,473
434,510,467
435,512,464
436,512,463
437,511,463
438,508,467
439,507,472
440,505,479
441,503,483
442,503,488
443,504,490
444,506,491
445,509,490
446,514,486
447,516,482
448,517,478
449,518,474
450,517,471
451,515,470
452,511,471
453,506,472
454,502,475
455,500,478
456,497,480
457,497,481
458,500,481
459,503,481
460,507,480
461,513,479
462,516,477
463,518,477
464,519,477
465,518,478
466,517,479
467,514,481
468,510,482
469,506,483
470,502,483
471,501,482
472,501,480
473,501,478
474,502,475
475,506,472
476,508,471
477,512,470
478,514,471
479,514,473
480,514,477
481,514,480
482,512,483
483,510,486
484,508,488
485,507,488
486,507,487
487,507,483
488,508,480
489,509,477
490,509,473
491,510,471
492,509,469
493,508,469
494,507,471
495,507,473
496,506,477
497,506,480
498,506,483
499,506,484
500,507,485
501,509,485
502,512,483
503,514,482
504,514,480
505,514,477
506,514,477
507,513,475
508,511,475
509,507,475
510,506,476
511,504,477
512,502,478
513,502,479
514,503,479
515,505,479
516,507,479
517,510,478
518,512,478
519,514,478
520,514,479
521,515,479
522,514,479
523,513,480
524,511,481
525,508,481
526,507,480
527,505,479
528,505,479
529,505,478
530,506,476
531,506,476
532,507,475
533,508,475
534,510,476
535,510,477
536,511,478
537,511,479
538,510,481
539,510,482
540,509,482
541,509,482
542,509,481
543,509,481
544,509,479
545,509,478
546,509,477
547,509,476
548,508,476
549,508,476
550,508,476
551,507,477
552,507,478
553,507,479
554,507,479
555,508,480
556,508,480
557,509,480
558,510,480
559,510,479
560,510,479
561,510,478
562,510,478
563,509,478
564,508,478
565,508,478
566,508,478
567,507,478
568,507,478
569,507,478
570,507,478
571,508,478
572,508,478
573,509,478
574,509,478
575,509,478
576,509,478
577,509,478
578,509,478
579,508,478
580,508,478
581,508,478
582,508,478
583,508,478
584,508,478
585,508,478
586,508,478
587,509,478
588,508,478
589,508,478
590,508,478
591,508,478
592,508,478
593,508,478
594,508,478
595,508,478
596,508,478
597,508,478
598,508,478
599,508,478
600,508,478