time (s), potA, potB
435,506,499
436,507,502
437,507,505
438,507,507
439,507,511
440,507,515
441,507,518
442,507,520
443,507,520
444,507,520
445,507,518
446,507,516
447,507,512
448,507,508
449,507,505
450,507,504
451,507,501
452,507,500
453,507,500
454,507,502
455,506,504
456,507,506
457,507,508
458,507,512
459,507,515
460,507,518
461,507,518
462,507,518
463,507,518
464,507,516
465,507,513
466,507,510
467,507,507
468,507,505
469,507,504
470,506,502
471,507,502
472,507,503
473,507,505
474,507,506
475,507,508
476,507,510
477,507,513
478,507,515
479,507,517
480,507,517
481,507,517
482,507,515
483,507,513
484,506,511
485,507,508
486,507,506
487,507,505
488,507,504
489,507,504
490,507,504
491,507,505
492,507,505
493,507,507
494,507,508
495,507,512
496,507,514
497,507,515
498,507,515
499,507,515
500,507,514
501,507,513
502,507,511
503,507,509
504,507,507
505,507,506
506,507,505
507,507,505
508,507,505
509,507,505
510,507,506
511,507,507
512,507,508
513,507,509
514,507,512
515,507,513
516,507,514
517,507,514
518,507,513
519,507,512
520,507,511
521,507,510
522,507,508
523,507,507
524,507,507
525,506,506
526,507,506
527,507,506
528,507,507
529,507,507
530,507,508
531,507,509
532,507,510
533,507,511
534,507,512
535,507,512
536,507,512
537,507,511
538,507,511
539,507,510
540,507,508
541,507,508
542,507,507
543,507,507
544,507,507
545,507,507
546,507,507
547,507,508
548,507,508
549,507,508
550,507,509
551,507,510
552,507,510
553,507,511
554,507,510
555,507,510
556,507,509
557,507,509
558,507,508
559,507,508
560,507,508
561,507,508
562,507,508
563,507,508
564,507,508
565,507,508
566,507,508
567,507,508
568,507,508
569,507,509
570,507,509
571,507,509
572,507,508
573,507,508
574,507,508
575,507,508
576,507,508
577,507,508
578,507,508
579,507,508
580,507,508
581,507,508
582,507,508
583,507,508
584,507,508
585,507,508
586,507,508
587,507,508
588,507,508
589,506,508
590,507,508
591,507,508
592,507,508
593,507,508
594,507,508
595,507,508
596,507,508
597,507,508
598,507,508
599,507,508
600,507,508