time (s), potA, potB
202,532,495
203,546,482
204,555,473
205,560,467
206,557,467
207,550,469
208,539,478
209,525,490
210,508,503
211,491,517
212,477,531
213,465,542
214,460,548
215,458,550
216,462,549
217,471,545
218,484,535
219,499,523
220,515,510
221,530,496
222,543,485
223,552,477
224,555,471
225,555,471
226,548,474
227,536,481
228,523,492
229,508,503
230,492,517
231,479,528
232,469,537
233,463,545
234,462,547
235,464,546
236,474,541
237,486,533
238,500,522
239,514,510
240,528,497
241,540,488
242,548,480
243,551,477
244,550,476
245,545,478
246,534,485
247,521,494
248,508,504
249,494,516
250,482,526
251,472,535
252,466,541
253,466,543
254,469,542
255,476,536
256,488,529
257,500,521
258,513,510
259,527,498
260,537,491
261,545,484
262,548,480
263,546,480
264,541,482
265,531,488
266,520,495
267,508,505
268,495,515
269,484,525
270,476,532
271,470,536
272,469,538
273,472,537
274,479,534
275,490,527
276,501,519
277,513,510
278,525,500
279,534,493
280,541,488
281,544,484
282,543,484
283,538,486
284,529,492
285,519,498
286,508,506
287,495,515
288,486,523
289,478,529
290,474,534
291,473,535
292,476,534
293,482,530
294,491,525
295,502,517
296,513,509
297,524,502
298,532,495
299,538,491
300,540,488
301,540,488
302,534,490
303,527,494
304,517,500
305,507,506
306,496,515
307,488,522
308,481,526
309,477,529
310,477,531
311,479,529
312,485,526
313,493,522
314,503,516
315,513,509
316,522,503
317,530,497
318,534,494
319,537,492
320,535,492
321,531,494
322,525,497
323,516,502
324,507,507
325,497,514
326,490,520
327,484,524
328,480,526
329,480,526
330,483,526
331,488,523
332,495,520
333,505,514
334,513,509
335,521,503
336,527,499
337,532,496
338,533,495
339,532,496
340,528,497
341,522,500
342,514,504
343,507,509
344,498,514
345,491,518
346,487,521
347,484,523
348,484,523
349,486,522
350,490,521
351,497,517
352,506,512
353,513,509
354,520,505
355,525,503
356,529,499
357,530,498
358,529,499
359,525,501
360,520,503
361,513,506
362,507,509
363,499,513
364,493,515
365,489,518
366,488,519
367,488,519
368,490,518
369,493,517
370,499,514
371,507,511
372,513,509
373,519,506
374,522,504
375,526,503
376,526,503
377,526,503
378,522,504
379,518,505
380,512,507
381,507,510
382,500,512
383,495,514
384,491,515
385,490,515
386,491,515
387,491,515
388,495,513
389,501,511
390,507,511
391,513,509
392,517,507
393,521,506
394,523,506
395,524,506
396,522,507
397,520,507
398,516,508
399,511,509
400,506,510
401,501,511
402,496,511
403,494,511
404,493,511
405,493,511
406,495,511
407,498,511
408,503,510
409,507,510
410,512,510
411,516,510
412,519,510
413,520,510
414,520,510
415,520,510
416,517,510
417,513,510
418,509,510
419,506,510
420,502,510
421,498,510
422,496,510
423,496,510
424,496,510
425,498,510
426,501,510
427,505,510
428,508,510
429,512,510
430,514,510
431,517,510
432,518,510
433,518,510
434,517,510
435,514,510
436,512,510
437,508,510
438,506,510
439,503,510
440,501,510
441,499,510
442,499,510
443,499,510
444,501,510
445,503,510
446,506,510
447,508,510
448,511,510
449,513,510
450,514,510
451,514,510
452,515,510
453,513,510
454,512,510
455,510,510
456,508,510
457,506,510
458,504,510
459,503,510
460,502,510
461,502,510
462,502,510
463,504,510
464,506,510
465,507,510
466,508,510
467,510,510
468,512,510
469,513,510
470,513,510
471,512,510
472,512,510
473,510,510
474,508,510
475,507,510
476,507,510
477,506,510
478,505,510
479,505,510
480,506,510
481,506,510
482,507,510
483,507,510
484,508,510
485,508,510
486,509,510
487,509,510
488,510,510
489,509,510
490,509,510
491,508,510
492,508,510
493,508,510
494,507,510
495,507,510
496,507,510
497,507,510
498,507,510
499,507,510
500,507,510