time (s), potA, potB
379,506,699
380,508,699
381,508,699
382,510,700
383,512,700
384,512,700
385,512,699
386,512,699
387,512,700
388,512,700
389,511,699
390,510,700
391,508,699
392,508,700
393,508,699
394,508,700
395,508,700
396,508,699
397,508,699
398,508,700
399,508,700
400,509,699
401,509,700
402,509,700
403,509,699
404,509,700
405,509,700
406,509,700
407,508,700
408,508,700
409,508,699
410,508,700
411,508,700
412,508,700
413,509,699
414,509,700
415,509,700
416,509,700
417,509,700
418,509,700
419,509,700
420,509,699
421,509,699
422,509,699
423,509,700
424,509,699
425,509,699
426,509,699
427,509,699
428,509,700
429,509,699
430,509,700
431,509,700
432,509,700
433,509,699
434,509,699
435,509,699
436,509,700
437,509,699
438,509,700
439,509,699
440,509,699
441,509,699
442,509,699
443,509,699
444,509,699
445,509,699
446,509,699
447,509,699
448,509,699
449,509,699
450,509,699
451,509,699
452,509,700
453,509,700
454,509,700
455,509,700
456,509,699
457,509,700
458,509,699
459,509,699
460,509,699
461,509,699
462,509,700
463,509,699
464,509,700
465,509,700
466,509,700
467,509,700
468,509,699
469,509,699
470,509,700
471,509,700
472,509,699
473,509,699
474,509,699
475,509,700
476,509,699
477,509,699
478,509,700
479,509,699
480,509,700
481,509,699
482,509,699
483,509,699
484,509,700
485,509,699
486,509,700
487,509,699
488,509,699
489,509,699
490,509,699
491,509,699
492,509,699
493,509,700
494,509,699
495,509,699
496,509,700
497,509,699
498,509,699
499,509,699
500,509,699